ExitSpeed,VExitAngle,HExitAngle,Cluster
110.4715,-3.207141,-9.903942,2
94.23322,-15.43097,-32.196,1
50.2397,-49.90655,-13.72468,4
72.29619,3.858003,-33.72839,0
106.5287,2.249786,-11.23063,2
60.76614,-32.69574,4.615674,4
97.15422,-1.420527,-37.44294,1
79.06911,-28.93295,-21.27466,1
86.03179,-35.92321,-2.306965,4
69.89516,-34.36137,-34.65987,1
94.2906,-9.386567,0.7249894,3
64.15392,-50.99556,41.74628,4
71.96998,-15.25547,-4.841918,4
96.24731,-6.000504,4.068114,3
68.47037,-20.59455,-42.02815,1
74.46954,-0.7872464,-1.281577,0
95.382,1.466989,7.254458,3
66.4982,-18.73916,-8.246936,4
92.03019,-17.90722,-14.66051,2
108.2095,2.79545,-31.63346,2
75.83808,-19.60266,-25.04691,1
81.05428,-12.31111,5.100793,3
74.3882,2.400206,0.01048727,0
78.96185,-22.37715,-48.32096,1
90.04074,-14.44286,-5.42504,3
81.8055,-15.22778,-6.765968,4
103.3142,-7.178133,2.69359,3
82.27859,1.492447,4.322725,3
99.57941,-3.354148,-35.6747,2
97.16682,-6.66285,-18.0463,2
83.81416,-9.511062,-10.8688,0
87.85318,-22.59904,-40.42297,1
41.69812,9.416074,41.1363,4
73.52942,-2.436278,-6.466712,0
89.7942,-9.40177,5.606346,3
107.3733,-3.539208,-12.01399,2
104.0198,-18.80787,-6.216826,3
103.9102,-15.75453,-12.50218,2
96.90608,1.179314,-17.82578,2
77.92101,-26.57007,-10.74604,4
101.3706,-7.07994,-17.27399,2
96.98721,-17.05622,11.43966,3
83.75285,8.206673,-2.634214,0
77.48071,-10.95495,-17.51963,0
88.21394,-21.18798,-13.43691,2
93.32267,-19.12751,-20.52977,2
95.75002,-3.428693,-1.176927,3
86.29227,1.400894,-36.32315,1
96.77874,-3.726179,-21.70293,2
99.39173,-3.331903,-13.53666,2
96.25109,-11.84258,-19.46611,2
68.90543,-20.05171,-7.472666,4
90.89072,1.87827,-37.78307,1
100.0455,-2.76683,-17.90195,2
71.92525,-10.93719,-6.691791,0
70.69131,-18.44324,-3.422227,4
87.88281,-12.50923,-18.66759,2
97.24518,-15.82889,13.25238,3
105.8482,6.217111,-17.71493,2
83.16614,-17.89455,-0.5711625,4
74.88227,-4.163229,-0.8368279,0
92.6328,8.842557,2.157776,3
106.9439,-8.664059,4.795185,3
91.02303,-8.958972,-39.57799,1
88.46398,-9.916674,-9.551436,2
60.208,-34.18808,-5.817097,4
57.19045,-12.53907,-8.183607,0
80.91077,-18.81263,-11.86152,4
105.1467,-23.93995,-6.987431,2
102.4261,-0.3803861,-11.05957,2
78.64315,8.330083,-19.06206,0
84.87255,0.9770129,-12.81992,0
92.95125,-16.65641,11.48456,3
89.63876,-11.91376,-35.5184,1
58.06889,9.495736,4.037647,0
68.29908,3.438398,-13.19345,0
88.65138,-0.6113685,-13.52174,2
96.88789,-3.553081,-12.95532,2
96.60197,-10.52709,-2.146065,3
95.03309,-14.37669,-26.45374,2
95.96352,-31.80855,-9.724007,4
74.60093,-4.452678,-40.42345,1
89.06658,4.153805,-35.72616,1
69.4296,12.13055,6.262044,0
100.3471,-4.683208,-15.84842,2
90.29732,-17.93552,-32.91399,1
102.444,-5.813552,-8.905532,2
101.6874,-15.07315,-42.66749,1
89.84969,-20.08178,-13.53374,2
81.28706,2.493457,-32.97987,1
72.60441,-21.87045,-22.45102,1
86.71954,-0.2562339,-30.89962,1
103.3483,2.569364,-2.735256,3
84.8997,-11.9056,-27.37962,1
92.55623,4.60919,-12.52034,2
76.60285,-5.321561,-36.91043,1
81.97559,-9.893999,-16.3089,0
76.27538,-6.42221,-37.64378,1
87.07198,-33.21601,-38.28063,1
106.6274,-29.32305,-17.68526,2
97.59959,-18.622,12.43945,3
102.935,4.943891,-11.17581,2
103.0284,-2.550902,5.453689,3
93.64802,-22.83361,10.28948,3
107.2564,-5.30374,-3.462905,3
102.4461,-14.35631,-9.528597,2
98.30404,-0.5330768,-11.94068,2
99.19687,-5.838881,-29.86437,2
70.21314,3.05127,3.58819,0
78.01849,-0.1786399,-31.03784,1
93.2577,-24.3268,4.409144,3
94.13543,-4.299661,-12.51673,2
95.84097,-12.83418,14.11718,3
98.19351,-11.43822,10.48251,3
73.97907,-31.02149,-32.03033,1
102.237,0.5183029,-33.95432,2
70.33634,-40.31222,-1.303603,4
94.45644,-1.851651,-37.16322,1
91.06217,-19.80469,-12.12833,2
85.37846,-10.88553,-39.08299,1
87.63969,-6.704225,3.420757,3
100.1663,-1.81092,-20.63826,2
72.98371,0.8217392,-12.47492,0
77.66325,-19.48917,-43.54208,1
97.62169,-15.00543,-21.98414,2
98.07619,-11.21042,-4.911767,3
93.31747,-5.509985,-22.19525,2
74.84631,0.7307341,-18.87564,0
79.40388,-1.706291,-27.4481,0
87.3544,-5.816675,-17.78395,2
55.96146,-9.539627,-21.32827,0
74.86907,-15.56125,-43.65985,1
100.5829,0.2104372,-6.525314,2
95.16523,1.023314,-6.918933,2
85.19983,-8.748828,-4.892974,3
102.6277,-6.839471,14.4223,3
98.07846,-2.411786,-39.11334,1
93.83656,-7.525661,-2.318504,3
93.557,-33.00839,-5.943165,4
92.791,-9.323924,8.863327,3
65.92008,-33.23357,14.60355,4
78.75321,-19.63322,-38.9838,1
83.72733,3.864201,-19.9577,0
89.51464,-1.530942,-9.589179,2
65.71482,5.750362,20.4857,0
90.00521,-20.24383,-5.26392,3
100.4526,-22.8133,-38.42403,1
91.45599,6.81692,-11.8279,2
101.4502,1.812212,-8.010131,2
65.55413,-22.48604,-31.99573,1
80.63001,2.68699,-30.0719,0
91.18627,-20.06747,-23.92526,1
94.68517,-15.42412,-15.64958,2
79.25362,8.302711,7.236356,0
93.94828,-18.09909,-15.71787,2
100.4521,-9.730475,13.43454,3
100.9308,-33.83929,-24.40846,1
67.11855,-16.81088,-22.28227,0
73.51003,-9.023318,-17.05789,0
99.58463,-23.27422,2.004527,3
63.9297,-23.6673,-8.885597,4
81.05235,-1.3963,-32.40236,1
86.75294,-1.017622,-15.23267,0
77.95823,-9.78046,-31.10657,1
82.44122,-6.817547,-28.27681,1
84.09463,-16.93157,-43.21667,1
91.53941,-29.03033,-29.79783,1
90.80319,-1.070835,-32.64996,1
102.0752,-12.1833,-7.641272,2
74.08859,-9.380604,-30.82768,1
93.44321,-14.5647,2.736767,3
101.9436,-9.323334,14.08146,3
96.24639,-18.05312,4.737027,3
65.68975,6.523282,5.335901,0
99.6418,-13.39502,-17.19747,2
77.7902,-16.20541,-21.5906,1
97.51372,-16.81608,4.519878,3
71.34402,-3.485205,-21.59705,0
73.26226,-18.04732,1.563177,4
80.13696,-11.10471,1.998054,3
107.7162,-17.95152,-15.87676,2
83.45741,0.9543701,-20.52339,0
74.19954,-2.058415,-15.72274,0
103.3405,-17.67859,-0.6230485,3
101.3262,5.944285,1.779307,3
84.87043,-11.57858,-33.37166,1
98.69672,-17.56361,-18.00492,2
72.25294,-13.08543,-34.78626,1
95.72522,-6.464704,-22.72606,2
94.80056,-8.887829,-6.748672,2
67.65466,6.113268,-9.486467,0
78.82972,0.9136362,-22.97317,0
71.93703,-5.001982,-19.37366,0
88.50293,-2.048445,5.991469,3
73.74696,6.956786,10.12111,0
104.2459,-3.763335,-14.40285,2
75.9015,-8.114368,-30.30853,1
100.0019,-41.36374,-7.647148,4
68.56851,-42.81437,-48.0229,1
68.0809,-4.62745,-26.16359,0
81.82621,-7.679543,7.933108,3
101.2455,-3.852561,-14.43576,2
92.82132,-10.75729,-24.386,2
97.81399,2.029194,2.358737,3
78.82504,-12.17196,0.4856403,4
103.5113,-20.35743,7.642194,3
70.65111,6.187417,-3.248895,0
103.3424,-20.8716,-48.13367,1
92.52979,-11.26827,-9.874297,2
97.32394,5.636582,-1.656995,3
68.29788,16.27109,-29.17713,0
95.52404,-11.5052,-0.5962465,3
93.94446,1.530077,-7.930422,2
98.01396,-16.05139,-36.71756,1
88.44114,-20.78114,-12.74051,2
81.3854,2.44062,-31.18105,1
82.19389,-3.877748,-14.67166,0
94.26749,-17.26191,-16.54709,2
96.45644,-7.095242,-9.543085,2
101.0328,-3.116637,-32.13743,2
101.3868,5.930283,-20.00785,2
69.34204,-13.3837,-41.9391,1
76.21421,-14.73066,-29.66447,1
82.34546,-7.954082,-27.50221,1
65.79962,10.80708,5.372689,0
89.30347,-21.31632,-12.2703,2
73.08626,5.152544,-31.29295,0
99.27013,-12.83728,-15.20709,2
77.93909,-33.24288,-51.21664,1
82.3123,-11.89817,9.284296,3
67.51455,-19.44736,8.929332,4
101.5904,5.934314,8.918973,3
70.68188,-40.42801,-43.37975,1
73.96568,-12.60046,-37.37898,1
106.3512,-2.4423,6.732866,3
89.97246,-1.766734,-21.29919,2
98.31933,-1.609317,-16.32211,2
83.31567,2.465786,-37.27383,1
80.90865,-2.08053,-39.58738,1
104.55,-1.555876,-0.6926361,3
74.82687,2.025447,-40.95071,1
98.2675,-16.0831,-26.44866,2
85.36308,-0.324363,-12.41185,0
86.47423,-4.82909,-41.59628,1
73.49164,-7.975151,-34.39449,1
77.64754,-22.39299,-34.28696,1
96.31221,-1.228581,11.19654,3
77.00607,-18.57064,-29.23493,1
31.08691,-45.72119,2.949935,4
97.06306,-4.703638,-23.27244,2
104.5803,-21.80409,-23.9795,2
98.04285,-17.37035,0.5411856,3
97.84792,-7.150357,0.8989061,3
89.09745,2.325071,-18.69842,2
98.09385,-12.26168,41.69057,3
81.77312,-20.82182,-33.7482,1
85.99995,-14.59877,-9.243384,2
79.10452,-23.94116,-45.54373,1
106.4392,-0.839727,-11.97587,2
87.27537,-11.16041,29.51062,3
72.97177,12.42113,-0.6618674,0
66.92054,-14.65068,-43.336,1
67.15377,1.670306,2.317716,0
91.3386,-12.38425,-6.498952,3
100.3598,-17.68,-34.29837,1
99.55785,0.5526754,-12.89571,2
88.68095,-32.52821,-20.1113,1
104.186,7.104315,-15.84473,2
77.86026,-8.710566,-14.41962,0
89.57405,0.5708448,-17.18704,2
105.954,2.308599,-12.7989,2
106.3587,4.331131,-12.87525,2
81.47993,-0.8725631,-32.47934,1
65.0048,-8.959739,-16.79764,0
88.96719,-30.47516,-19.50758,1
94.93302,-16.70523,-40.80777,1
105.7102,6.228168,-8.736802,2
62.83324,-26.45853,-41.11053,1
78.51889,-30.5463,0.6675108,4
80.9426,-26.52078,3.321254,4
98.5547,-29.55474,7.33166,3
99.03599,3.917185,-32.21038,2
95.84961,-14.08109,-34.77021,1
49.76022,27.57268,-41.70006,0
62.12107,-7.555449,-7.317165,0
85.70769,-7.199389,-22.86929,2
73.90007,-6.883841,-26.87448,0
74.59031,-1.426013,-10.11015,0
102.2378,-21.96402,-35.54681,1
99.91022,-6.587938,-19.68702,2
95.40346,-20.19741,-1.88251,3
97.47565,-3.022265,-42.84706,1
105.7608,-8.248384,-45.23232,1
89.39669,4.822528,-17.31752,2
96.76039,-29.19833,10.46666,3
88.98687,-13.10035,10.85862,3
84.52782,-26.21104,-11.34704,4
107.5839,-4.671718,-34.76328,2
95.17751,-6.382451,1.307553,3
54.49522,-26.78825,-46.66097,1
78.37736,-6.942973,-8.630899,0
96.05389,-20.84523,-26.0306,2
101.3069,-4.804911,-20.68906,2
81.71921,-7.660493,-20.2361,0
99.05876,-7.046111,10.90256,3
60.36311,8.227438,35.8902,3
98.28217,-1.815242,-21.11517,2
85.59433,-5.883086,5.571002,3
98.69305,-9.437769,-19.06127,2
99.7594,-24.36916,2.076826,3
105.3618,-11.62858,-19.90577,2
79.16264,7.00941,-15.6488,0
90.68571,6.06486,-30.86956,2
73.46729,13.0971,-25.49152,0
70.04865,-6.840818,-7.465346,0
100.8987,-18.8628,-4.65416,3
79.35455,-4.520364,-29.1257,1
80.12249,4.692682,-13.14016,0
85.1103,-15.86119,-39.09312,1
76.22646,-0.6148157,-9.453265,0
73.74136,-8.739493,-1.54937,0
80.9758,4.716131,-29.40251,0
85.81236,-23.33029,0.3283014,4
83.59994,-25.97602,-45.50863,1
81.59372,-21.37753,-55.2127,1
76.32752,-41.87939,5.70069,4
93.02924,-5.454824,-20.41456,2
92.98498,-13.84464,-20.75704,2
108.6542,3.987541,-7.225123,2
96.44181,6.504108,-15.68574,2
94.25467,-35.0108,3.256592,4
104.9769,-7.598119,-15.57858,2
95.86044,7.758604,-17.63399,2
83.59696,-5.503123,9.817465,3
92.76811,0.07200513,-18.07395,2
114.4282,-0.1597273,-17.18327,2
107.7325,1.745934,-17.48355,2
100.8595,-5.094519,-29.28367,2
83.63251,3.724013,-4.017052,0
74.81509,-11.39284,7.846489,4
100.9845,-7.189134,-22.37169,2
69.49657,2.620457,-36.87025,1
97.02239,-2.829973,34.65957,3
94.66446,-11.97292,-12.01257,2
100.6039,-23.13061,2.158812,3
86.27026,-22.14451,-4.596843,4
40.07636,21.75088,4.917833,0
98.50161,-16.67086,6.121771,3
85.19916,1.678869,-35.1085,1
106.2676,-2.016218,5.08644,3
99.91195,-20.79785,-20.10092,2
43.20274,-33.08197,10.87986,4
105.1584,-4.286542,-14.62208,2
87.90983,-6.139032,-34.15203,1
83.36881,-26.19926,1.049581,4
90.0488,-7.860361,-35.03239,1
72.22179,-10.9568,-14.02383,0
72.76424,-13.71696,-41.03534,1
74.80887,-12.33149,-32.45854,1
79.7399,-21.33178,7.304465,4
100.893,-3.906415,-26.02403,2
70.38576,-13.4095,-23.7991,0
88.68731,-1.206662,-33.19183,1
108.983,2.808437,-1.930854,3
96.48695,-0.7107452,-39.55684,1
74.07858,-12.32948,-35.98531,1
104.828,-8.204722,-37.84529,2
95.28718,-10.97198,-15.28616,2
102.0596,-26.24598,-22.16303,2
93.10918,6.182327,-15.11834,2
99.55907,-5.58631,11.21474,3
79.68266,-3.758868,-38.18629,1
107.7751,7.845962,4.686776,3
79.72691,0.1801554,-10.79318,0
95.85543,-23.14017,-15.28893,2
91.8932,-11.32754,-37.84781,1
85.66636,7.172325,-14.00254,0
81.05611,-18.73545,-11.37094,4
105.8333,3.135886,-19.38985,2
60.8647,-30.99997,-5.084772,4
86.50014,-1.438666,-39.14848,1
111.3785,-0.5934457,8.147591,3
96.9234,-14.90983,-20.49829,2
75.11649,2.158678,-30.81011,0
99.935,-4.489213,4.119024,3
81.10679,-11.24379,-3.078978,0
51.06834,12.31689,4.541648,0
100.3217,-1.472015,-33.05115,2
63.95264,-17.83605,-28.61474,1
91.56693,-6.680365,3.325359,3
95.89562,-5.340213,-44.08092,1
92.23538,-7.360765,-19.47904,2
90.53246,-7.231312,38.9489,3
95.54259,-14.86511,-37.50326,1
94.24509,-9.68393,-35.58364,1
83.28492,-19.79925,-8.801064,4
87.12412,-18.14303,4.259543,3
97.08338,-0.4073214,-12.8041,2
59.36383,-3.169636,22.65582,4
103.5067,3.573776,-39.83471,2
89.58116,-12.18279,2.872424,3
84.38857,10.29185,4.108814,0
69.01297,-18.22581,-26.24657,1
104.5597,-5.783559,-34.46072,2
97.35877,-18.04642,-48.35627,1
79.33549,-4.283132,-20.91881,0
80.6772,-2.960654,-10.41723,0
89.84657,4.226738,-16.67216,2
105.1693,-8.467489,-20.84258,2
89.64333,-8.061158,7.078031,3
72.16846,-22.44949,-11.83852,4
75.83528,3.760815,-14.70683,0
100.4468,-20.53327,-15.98366,2
90.68056,-37.72674,-43.1691,1
106.1565,-17.66566,-13.88794,2
83.43204,-13.10139,-27.84377,1
92.22169,-11.31032,34.10412,3
107.8684,-22.96582,-0.3375632,3
91.98725,-23.77209,-45.49975,1
101.5811,5.43492,-11.19376,2
89.37746,-8.764437,-33.00864,1
105.0254,-15.00044,-44.16215,1
89.16633,-16.49344,-33.15768,1
76.49444,6.310344,-35.251,0
58.63384,3.543757,-16.29344,0
48.2844,23.61378,-6.606418,0
81.45234,-8.179902,-7.769637,0
85.60908,-42.66662,0.7930639,4
83.05167,5.69877,-12.58912,0
75.76176,-7.065873,-1.063746,0
104.1285,-11.44954,3.061314,3
83.42667,0.4696886,-5.452047,0
103.3766,-4.983098,11.97435,3
88.76891,8.401745,-14.53322,0
90.6781,-9.545376,-26.4536,2
99.09032,-4.481475,-30.72893,2
82.68359,2.049853,7.028472,3
73.49195,-15.93846,-37.84686,1
103.3142,1.931898,-23.01733,2
68.44896,1.200673,-39.37263,1
110.2554,-3.288238,7.054556,3
77.70965,7.968803,-17.12279,0
80.59136,-1.368161,-32.14813,1
77.63271,4.191603,-31.76964,0
68.01462,-24.91977,-3.300282,4
102.553,-10.1291,-32.77092,2
82.52914,7.583333,9.323186,3
106.2649,2.747381,-16.81748,2
101.0733,-0.05470352,12.62029,3
90.75328,-16.2933,-13.95251,2
67.26686,-28.38033,-29.20893,1
103.7076,-12.13207,-18.51962,2
82.7681,-2.146264,-7.527442,0
105.9548,-13.82662,-4.703903,3
106.1459,-15.53927,-33.84459,2
79.04252,-23.73827,-7.300886,4
71.10596,-31.17113,44.59592,4
66.13603,-6.588033,-17.01608,0
79.39404,4.944204,10.12663,3
92.7948,-14.17528,-35.91386,1
55.04158,-39.80222,9.357733,4
93.48042,-3.326685,13.67033,3
85.70589,-0.09678459,36.46275,3
69.99732,-10.47614,-32.58286,1
92.66522,-16.71311,-40.65744,1
75.51245,-22.77066,-10.87457,4
92.51875,-16.01829,-19.94445,2
94.00704,-17.71697,-42.78931,1
82.06195,-22.28999,-7.054523,4
91.63251,-32.15311,-14.21558,4
76.10661,8.236982,9.001806,0
78.26258,2.690301,38.15088,3
90.12438,-26.80094,0.3046968,4
68.10985,-19.10333,-14.96835,4
82.33508,2.788444,-7.303112,0
85.99223,-9.762525,10.24228,3
102.2306,-4.516867,-15.64905,2
98.76986,-18.23157,-11.51971,2
68.12466,-11.57964,-5.584665,0
95.62827,-11.6669,-9.955931,2
70.15182,2.3596,-2.201261,0
78.95676,-21.60632,-49.89493,1
96.71684,-13.8595,45.06982,3
80.88978,-3.305693,11.96869,3
71.16341,-19.03579,-30.89363,1
85.81311,-23.11664,-49.66198,1
93.74037,4.569047,-14.82999,2
80.43387,7.118835,-10.69914,0
85.0052,-12.95511,-28.87162,1
90.12002,-20.17064,-22.42776,1
102.3231,-5.226345,-12.73056,2
88.11668,0.4511804,-32.77361,1
102.1426,0.2780038,-11.52275,2
96.30251,-7.23087,-14.80115,2
109.9917,-10.90512,-20.28677,2
91.36056,-18.09877,-8.366401,2
100.0089,-11.25995,-19.30823,2
106.4306,-3.584563,-13.1007,2
87.31497,-7.399587,-39.78609,1
95.79476,-12.65607,-42.172,1
77.42847,7.68793,8.975409,0
90.35883,-15.84891,-25.39769,1
81.32069,-31.09793,-40.66557,1
83.75537,-7.191421,-30.20715,1
102.4608,3.333496,-15.90296,2
87.04636,-3.985777,-18.82013,2
64.43494,12.09393,3.408444,0
101.4361,-23.07185,-2.495212,3
97.57387,-14.80527,-35.92497,1
98.27972,2.240114,-19.1865,2
86.37577,-1.698578,-19.72416,2
86.44176,-16.58863,-30.25775,1
74.6858,-3.443806,-32.02658,1
79.78002,-13.34516,-5.199613,4
99.99878,-20.77021,34.22343,3
104.2616,-1.158391,-16.23249,2
85.32249,-13.8825,-27.07401,1
87.40594,4.06563,-4.954211,0
89.20412,7.920263,-13.57335,0
83.29869,3.544714,14.20393,3
97.55577,-3.187987,-36.37247,2
105.5785,-21.46762,-1.356545,3
71.41725,-1.818108,-14.66041,0
92.7383,-13.52149,-36.23697,1
101.8738,-19.96994,0.3502373,3
96.94291,-20.49837,3.613969,3
91.71548,-13.2224,-7.232023,3
84.24277,-18.16927,-21.64252,1
77.0808,3.577154,-16.29046,0
99.28546,-17.10197,-42.30418,1
95.24051,-14.27378,-9.219529,2
70.25215,3.920889,-17.93382,0
110.2817,0.6451916,-11.2487,2
53.04845,-41.26905,34.33183,4
87.16687,-26.83234,-47.61239,1
103.4826,0.4138637,-17.06576,2
94.41006,-4.790484,12.4365,3
97.55961,-8.824313,-6.285985,3
91.96404,-27.16032,-8.412746,4
60.36052,-53.80182,16.55618,4
62.09452,-2.806024,-25.50432,0
103.7993,-17.36909,6.335907,3
83.6138,-23.827,-17.42095,1
88.87856,0.1554178,8.288345,3
95.25895,-17.95734,-24.45034,2
92.11067,-23.23415,47.69494,3
100.5182,6.10939,9.715988,3
88.85865,-0.6123165,-14.97389,2
92.16582,-12.08424,-21.4197,2
98.03301,-1.398902,-32.90955,2
96.40839,-8.43905,-38.2504,1
90.45654,-9.22654,-40.63398,1
86.00765,-19.23096,-51.58054,1
72.06976,-18.41294,-38.84446,1
100.8499,-19.21253,8.814159,3
106.4782,-2.785661,-32.69749,2
104.6677,-1.096218,-10.49844,2
97.36303,-21.06575,-0.008188643,3
110.2086,4.497002,-16.23252,2
66.01608,16.10295,-20.20507,0
76.79118,-38.78557,-33.15583,1
82.97759,-15.3166,-32.91331,1
78.08237,-18.97323,-36.95086,1
96.35843,-19.61515,-42.21506,1
76.60288,0.1060828,-36.23259,1
71.57062,-6.627851,-21.82274,0
88.07577,2.731375,-33.92431,1
83.82164,-3.292773,-1.844435,0
100.8666,-10.65024,-11.9393,2
102.0069,-9.00486,6.948812,3
95.16752,-0.8779975,-18.11435,2
73.49025,-10.76818,-8.702429,0
91.69828,-1.186622,-20.0643,2
88.5715,2.96599,-31.6961,2
96.02916,-9.143374,-16.19757,2
79.45074,11.57341,-1.146728,0
75.54825,-3.135752,-10.24839,0
106.4331,0.8712817,-17.07091,2
105.0243,-2.179862,-17.7042,2
53.79136,-3.975266,0.6993046,0
101.3071,-22.6985,-16.88532,2
101.6538,-9.951012,-23.07841,2
97.2373,-10.66144,-36.39513,1
97.7974,-17.75914,-25.48905,2
45.63091,-50.94695,14.35784,4
82.83003,-10.65741,-34.57079,1
78.09262,-19.50051,-9.287959,4
85.05222,-12.66534,-44.49946,1
93.7698,-7.797136,-40.19954,1
74.58784,-5.267956,-29.1788,1
106.7072,-26.84376,-39.03495,1
80.83628,8.723146,-28.87185,0
81.65169,-2.633642,-35.89256,1
73.7165,6.678699,-10.84166,0
89.97051,-13.89815,-5.786975,3
89.02809,-3.787729,-35.8973,1
69.87595,-10.16076,11.24617,4
105.3717,0.6045496,-37.48843,2
93.90847,-8.116114,-9.259669,2
79.58694,8.634423,7.808954,0
69.62685,-27.12202,-7.209891,4
86.71123,-28.29107,-19.00895,1
95.53561,-3.59674,-12.561,2
95.41332,-4.286893,-21.9708,2
85.51453,-7.446699,-9.917976,0
105.6002,-6.265207,9.306778,3
92.35659,-6.835559,-13.67203,2
85.62157,6.846582,-15.47573,0
79.89834,4.447197,-27.61941,0
71.04173,3.382375,-8.705761,0
97.2039,-12.23221,-37.11158,1
94.42016,-5.262339,-33.92026,1
102.5345,-4.69151,2.788427,3
99.90164,-15.31827,-20.83489,2
92.16864,-20.09782,-16.71305,2
97.24178,-19.00763,-13.31596,2
73.06854,-12.15391,-32.31482,1
99.81368,-13.81431,-45.00076,1
92.95962,4.891514,10.18834,3
85.34379,-39.05978,-17.41562,4
104.4685,-33.87199,-49.71223,1
109.6298,-19.69094,-30.08238,2
91.27718,-11.50217,-35.19781,1
91.98336,-18.57865,0.5758917,3
72.8142,-4.423003,-8.938551,0
81.40173,-32.46845,-38.38576,1
75.11453,-10.38962,-9.301799,0
75.52357,-5.710189,-0.111437,0
99.02386,-15.59176,-3.532406,3
107.9738,-24.84261,-46.59476,1
94.79405,1.229874,-15.21359,2
82.98051,-17.96404,-40.21738,1
85.07854,-1.338333,-13.15645,0
58.64812,-32.03484,-35.31893,1
109.6697,0.4502317,-28.41274,2
84.57184,3.61877,37.71801,3
81.56389,-18.34172,-31.26629,1
88.80018,-13.73015,-32.64013,1
103.7973,-6.641351,-34.49665,2
92.58366,0.7923136,-17.36547,2
101.0095,-9.472376,6.119224,3
63.16763,-25.95955,-59.29977,1
91.0169,-22.28527,-1.428849,3
107.4157,8.483825,-16.68896,2
96.61874,-2.685565,-21.15242,2
91.56789,3.499252,-18.34234,2
104.9401,-13.84852,-21.5492,2
89.31287,-0.5450205,-29.87498,2
57.51604,-26.59176,-43.57275,1
97.69296,2.333421,-28.71479,2
70.72108,-6.708421,-18.07861,0
115.3609,-12.50009,-20.64238,2
72.41648,-18.51031,-42.40173,1
102.023,-7.265776,-18.46113,2
96.9875,-1.627327,11.06983,3
84.89448,-2.85732,-36.85079,1
71.27429,-20.22039,-12.34233,4
91.90668,-7.266958,-40.09657,1
71.45473,-8.40874,-29.20843,1
76.4259,-7.693471,-11.46574,0
69.85795,-7.721364,-36.51086,1
107.1655,-15.89717,-33.39188,2
59.81322,-9.697229,8.092632,4
91.58247,-23.04292,-11.49866,2
87.56058,7.591709,1.900157,3
64.355,2.369582,-23.91626,0
91.92263,-13.20613,-13.48213,2
98.3804,-7.036448,-15.76075,2
95.91927,-25.08632,12.25714,3
62.66381,-5.755809,-15.74129,0
100.1091,-22.28946,7.683691,3
101.5426,-11.64478,-12.20933,2
80.19897,-11.1412,-43.37613,1
99.03382,-1.58293,2.962436,3
94.81258,-28.84453,-6.828925,4
54.43523,-2.263561,-0.7653231,0
58.00229,0.2260165,-10.10646,0
104.4972,-4.481296,5.40696,3
98.41734,-5.749514,-29.68587,2
69.09893,-20.62602,3.613381,4
84.49892,0.5492218,-20.95281,0
72.07988,-20.20875,-44.071,1
95.85139,-23.81196,-7.071702,3
95.62897,-15.50879,-45.82809,1
80.54656,0.1865564,-22.22791,0
102.7438,-20.09436,-21.12551,2
95.00547,-14.73621,-39.63849,1
69.72653,-11.0809,-2.547459,4
94.49128,-1.064143,-34.411,2
85.50824,-5.284191,-33.79169,1
77.67122,-20.51233,-30.00815,1
69.85001,-17.10149,-37.4131,1
85.45609,-39.11538,-33.97725,1
100.052,1.726058,-20.5424,2
84.68897,-2.246118,-0.1717339,3
87.02419,-7.448668,-19.33686,2
107.9319,-0.580161,-18.2072,2
98.42307,-5.620159,-38.99084,1
77.61547,-28.02097,-7.789588,4
105.4165,-5.502247,-37.40379,2
98.03893,-10.23733,6.710199,3
67.75512,-7.145265,-12.42027,0
98.20272,-17.91494,-24.39031,2
85.64845,-10.03135,-6.382337,3
76.1777,-15.94987,-4.811012,4
96.05775,-4.872887,-11.82075,2
77.11342,-13.27708,32.5963,3
85.34043,-4.651582,-0.3503486,3
107.594,-14.55318,-11.16497,2
57.91296,-42.14522,-49.75089,1
85.60402,-27.88637,-13.07601,4
80.08406,-4.207694,-35.5652,1
85.85382,-0.5054669,-17.46949,0
88.7565,8.413213,-8.28712,0
91.33049,-9.661707,-22.30808,2
97.90337,-9.461507,-36.36085,1
95.08885,-19.1218,-10.27473,2
100.7009,-13.83153,-18.9371,2
76.94071,-6.111444,-35.76515,1
94.74238,-9.801083,-11.43491,2
91.32351,-11.31108,-40.06286,1
99.30116,-9.726995,9.895075,3
101.9328,-11.90855,12.19755,3
82.69453,7.491598,-13.6597,0
96.7588,-8.086705,-7.945738,2
82.53667,-27.21938,-29.50692,1
109.2432,-24.7348,-4.300884,3
94.96971,-10.56642,-39.75069,1
103.8735,-26.47996,-18.35952,2
85.78609,-20.1351,-27.20392,1
94.67867,-0.9702139,-18.49977,2
80.47825,2.934467,-18.52224,0
64.60436,6.184608,-6.529751,0
84.44899,-1.466282,4.628709,3
95.73709,-8.105224,-16.7938,2
92.53336,-13.22259,-10.74389,2
88.35956,-2.339243,4.468156,3
100.7003,-0.2278619,1.109159,3
78.72661,1.157904,-8.195693,0
103.5583,-33.98877,-29.21628,1
85.12862,-3.95073,-33.38055,1
98.69994,1.942646,6.050459,3
101.9274,-4.519218,-14.44767,2
75.53132,-9.692207,-16.74389,0
88.55566,-26.81749,-16.59104,2
97.65984,-18.07252,-34.56476,1
89.00714,-8.517569,-13.36683,2
91.84325,0.4368487,-19.83226,2
98.48652,-22.94516,-37.17999,1
99.69975,-9.096035,-11.56521,2
