ExitSpeed,VExitAngle,HExitAngle,Cluster
95.59824,1.026323,-16.35156,0
100.4491,-5.222068,8.894,0
67.61919,-16.78377,-33.62027,1
89.85554,-4.995049,-3.796709,0
104.7686,-1.049315,-20.85887,0
93.50738,5.301461,2.890971,0
104.612,-0.4507644,-34.57812,0
94.14751,-0.5493719,-37.38735,0
96.47978,-14.77505,40.09592,2
92.83737,-5.383834,-14.93532,0
90.33257,2.198851,-7.64485,0
86.83978,-8.229769,-9.309587,0
109.5985,2.326876,-9.568599,0
81.77267,-16.53747,-43.01243,1
97.64268,-4.149713,-27.96157,0
88.24338,7.705238,-14.29186,3
69.68227,-16.04843,5.471759,2
88.30782,-11.85293,-41.0489,1
102.3564,-24.1758,-19.74442,1
97.45981,-10.87631,-16.08671,0
86.52417,6.693167,-18.53779,3
73.2192,-5.428154,-12.34347,3
84.26739,-16.79374,-46.59047,1
94.57211,0.2372203,8.667572,0
97.79691,-14.00987,-41.66025,1
106.2068,1.083953,-33.6038,0
101.6202,-2.129182,-37.90073,0
66.3901,-6.880458,-35.28031,3
78.44634,-7.915307,-8.903154,3
93.83012,-0.2055832,-39.41584,0
75.74823,9.134455,-11.77867,3
97.49014,-19.46597,-12.21887,0
88.98104,4.169796,-36.35548,3
69.46035,0.9285419,-1.791623,3
105.9506,-9.27916,-9.155614,0
86.3391,-11.06714,-11.49449,0
81.79585,8.14083,-15.30047,3
96.73137,-32.50937,-31.77805,1
88.24693,-24.78436,-24.49971,1
91.01684,-21.50319,-19.73656,1
84.31693,-7.675101,17.08834,2
99.18102,5.574834,2.445197,0
81.53683,-1.750854,-1.045585,3
89.40475,-7.459308,-24.15598,0
99.43135,-17.74684,-44.03278,1
87.72658,0.673405,-5.624619,3
81.97902,-15.1104,-37.42465,1
100.2773,-16.67397,-2.52896,0
87.87009,-5.65668,2.993407,0
100.3538,1.163382,-13.35754,0
95.83848,-32.36983,-55.64448,1
106.3485,-15.91284,-37.11037,1
90.3021,-14.47977,-17.47629,1
49.51667,4.067228,-33.26484,3
92.49209,-11.25988,-22.09467,0
84.68208,-20.35234,15.80545,2
