ExitSpeed,VExitAngle,HExitAngle,Cluster
79.92929,-41.07374,9.723956,2
94.75838,-8.939301,-13.42255,3
78.0716,-12.75432,36.69952,4
91.67226,-3.798451,7.940209,0
59.91304,0.05307246,12.3544,1
98.16793,0.602717,38.98327,4
72.2791,5.068839,41.10216,4
102.3243,-4.257749,6.765368,0
102.9271,-6.166795,-1.672433,3
105.6255,2.39491,-6.100017,3
100.23,-5.894943,15.45795,0
95.99905,4.432563,19.40632,0
77.12038,-8.108395,7.514151,1
104.4751,-12.82583,21.2317,0
101.2928,0.04987195,18.53694,0
96.25121,-13.52212,47.71211,4
111.2989,2.542433,7.93374,0
95.26695,-4.749046,37.98222,4
97.48127,0.906027,-3.289411,3
96.35087,-11.9214,44.00109,4
61.35838,-47.26106,-7.744768,2
76.77167,-0.6894121,35.32025,4
105.7398,-17.42096,19.13975,0
88.52213,-6.057747,34.70514,4
93.51665,-1.858409,39.57943,4
75.96794,7.251793,11.57467,1
73.51353,-15.82795,3.048337,2
97.66232,-10.11235,4.636858,0
72.97476,-31.08599,-6.556668,2
104.1351,4.04056,16.26475,0
81.9141,-52.12152,13.44851,2
64.35865,13.67111,6.503353,1
80.99551,4.293509,25.69591,1
85.39157,-5.682048,18.202,0
85.40134,-23.7948,15.20843,2
72.37069,-21.37692,-4.329103,2
90.92434,-15.13678,16.8296,0
77.46268,-31.01628,0.5181109,2
89.73499,2.875524,17.78993,0
101.2776,3.408834,11.69738,0
74.36565,9.816095,7.404612,1
74.5742,-20.8692,21.10846,2
73.72039,-20.20278,4.168555,2
67.22988,3.804374,5.763005,1
88.44607,-14.95149,34.61387,4
98.23071,-1.142089,27.12992,0
100.5481,3.971009,24.03468,0
64.26113,13.65444,-1.653153,1
97.09732,-22.73493,9.12213,0
102.1056,-18.42855,10.48901,0
71.99783,-20.01443,22.95155,2
83.0373,6.407465,-9.669713,3
102.817,-1.132018,-1.572558,3
94.81825,-17.32706,30.24415,4
92.75525,-7.362525,-9.022445,3
92.72859,-25.71659,-1.939864,2
101.624,-14.94743,29.31623,0
98.28426,-29.55824,5.063354,2
103.1309,4.912039,19.0157,0
83.87617,-2.143999,40.16317,4
94.59229,-24.53373,-19.90784,3
102.58,-4.537456,17.30919,0
103.4305,-6.924072,12.27698,0
97.8596,0.7618998,36.72147,4
68.178,-16.23918,7.023139,2
79.74303,-4.407892,35.68946,4
71.23486,-53.9665,31.83828,2
83.3169,-3.405694,41.10205,4
93.26566,-26.56709,-0.3287527,2
105.0807,-12.70752,30.34362,0
96.75658,-1.942907,16.42831,0
81.66475,-11.49356,24.91151,4
95.42233,-8.832107,39.66343,4
106.5334,-26.63338,-1.948417,3
107.0041,0.9977554,19.6768,0
93.37069,-12.61239,26.28693,0
86.06604,-3.887594,39.42393,4
74.14759,8.451628,26.3089,1
79.77267,-0.3946027,-0.9399658,1
80.83001,-1.514991,2.05357,1
96.33788,-11.0289,41.33498,4
84.61958,8.93275,16.35931,1
71.45992,6.7393,-1.382174,1
69.50259,-22.3852,-24.73286,2
99.81105,3.318425,-2.075697,3
108.6671,-1.587141,18.49101,0
91.3316,-4.293454,-0.9249405,3
90.49766,-19.97662,48.62066,4
78.24747,4.911492,6.45708,1
79.78571,-9.317186,41.79498,4
97.65718,-5.127297,22.29894,0
87.67743,-30.24164,52.1658,4
83.58565,-8.081335,38.62904,4
97.96507,-4.891613,17.87716,0
85.84222,3.672858,-0.6907994,1
83.59741,-7.776999,-6.092969,3
79.40993,-13.87313,1.400165,2
89.82092,-28.03567,47.46159,4
75.60608,2.22082,19.37471,1
65.01407,-22.56284,2.105151,2
102.0781,-11.26267,27.54815,0
62.16448,6.113028,9.06992,1
100.8006,-14.94268,22.42785,0
102.0676,-19.22909,15.50243,0
87.17933,-33.4918,45.64091,4
82.74013,-9.64585,13.2447,1
85.97835,-14.73486,3.960125,2
99.625,-21.03906,-4.596443,3
88.55412,-18.06528,-3.925381,3
90.74873,6.414342,12.29862,0
93.40306,6.037673,15.90758,0
104.0824,-4.88944,9.941444,0
87.76988,-17.88074,-0.4214014,2
89.42672,6.137784,11.95226,0
75.46082,-3.094599,1.30142,1
61.80219,13.56225,18.33517,1
85.78194,-10.63631,8.057424,0
78.24943,-11.37759,14.12791,1
96.06415,-1.090746,17.85576,0
87.78789,-7.112731,-1.87727,3
96.99856,-23.52867,23.39895,0
89.55902,-1.976496,19.81619,0
91.40002,2.58108,10.79051,0
58.849,-60.00167,35.54131,2
93.02082,5.158878,33.51723,0
102.2264,-14.92005,-22.4605,3
100.5291,-6.949957,-10.54169,3
92.90886,-23.81613,44.52756,4
92.96119,-13.11903,29.17052,0
102.6347,-3.685696,-7.017145,3
96.21296,-3.030884,38.81422,4
99.4114,-5.748628,-4.181529,3
104.3104,3.047621,21.75611,0
63.32339,-40.54371,1.433937,2
80.1776,-14.86726,12.49955,2
60.16362,71.11703,34.03903,1
106.7977,-20.37966,19.96783,0
65.81256,-5.699458,1.941528,1
101.7312,-18.1166,7.534849,0
93.56701,-12.05938,22.67199,0
102.4982,-6.723886,17.85707,0
70.03608,0.2927637,18.10335,1
97.46731,-15.22054,10.65803,0
54.11505,23.32023,12.83714,1
102.8757,-1.117544,10.40175,0
71.68031,-5.862026,16.91543,1
108.8514,-11.22483,16.39344,0
103.0097,-2.333963,28.43774,0
72.14478,8.47451,-3.832311,1
97.12107,-14.87656,1.183553,3
104.1151,5.481714,9.842247,0
102.8899,4.951881,23.21296,0
78.27407,-7.443841,18.91719,1
96.19747,-2.391186,16.98751,0
70.90539,-19.18469,5.134347,2
96.40033,7.399978,9.848091,0
101.6807,5.349297,20.76859,0
81.3024,-6.425949,29.31079,4
99.30919,-15.22792,3.00089,3
79.9061,-15.72323,26.39318,4
96.42676,-4.021675,22.42225,0
85.67374,-14.81286,9.754478,2
93.9184,-23.56532,33.77287,4
